xi, eta, zeta, a, b, c, particle index (in cuboids)
178.6465955, 95.55873892, 29.85987539, 2.234681661, 1.117340831, 2.234681661, 10
175.294573, 95.55873892, 30.97721622, 1.117340831, 1.117340831, 1.117340831, 10
177.5292547, 97.79342058, 30.97721622, 1.117340831, 1.117340831, 1.117340831, 10
181.998618, 95.55873892, 33.21189788, 1.117340831, 1.117340831, 1.117340831, 10
26.422049, 97.64127709, 9.460978878, 0.93113691, 0.93113691, 0.93113691, 11
30.14659664, 99.5035509, 11.3232527, 0.93113691, 0.93113691, 0.93113691, 11
154.404411, 104.7759742, 17.88669224, 3.004785918, 3.004785918, 3.004785918, 12
150.3980298, 106.7791649, 17.88669224, 1.001595306, 3.004785918, 3.004785918, 12
153.4028157, 108.7823555, 15.88350163, 2.003190612, 1.001595306, 3.004785918, 12
158.4107922, 103.7743789, 17.88669224, 1.001595306, 2.003190612, 3.004785918, 12
148.3948392, 105.7775696, 18.88828755, 1.001595306, 2.003190612, 2.003190612, 12
155.4060063, 105.7775696, 13.88031102, 2.003190612, 2.003190612, 1.001595306, 12
150.3980298, 102.7727836, 18.88828755, 1.001595306, 1.001595306, 2.003190612, 12
153.4028157, 110.7855461, 15.88350163, 2.003190612, 1.001595306, 1.001595306, 12
156.4076016, 108.7823555, 14.88190633, 1.001595306, 1.001595306, 2.003190612, 12
160.4139829, 104.7759742, 16.88509694, 1.001595306, 1.001595306, 2.003190612, 12
159.4123875, 106.7791649, 15.88350163, 2.003190612, 1.001595306, 1.001595306, 12
146.3916486, 106.7791649, 17.88669224, 1.001595306, 1.001595306, 1.001595306, 12
148.3948392, 104.7759742, 15.88350163, 1.001595306, 1.001595306, 1.001595306, 12
148.3948392, 108.7823555, 19.88988286, 1.001595306, 1.001595306, 1.001595306, 12
152.4012204, 106.7791649, 13.88031102, 1.001595306, 1.001595306, 1.001595306, 12
152.4012204, 108.7823555, 19.88988286, 1.001595306, 1.001595306, 1.001595306, 12
154.404411, 104.7759742, 21.89307347, 1.001595306, 1.001595306, 1.001595306, 12
158.4107922, 106.7791649, 19.88988286, 1.001595306, 1.001595306, 1.001595306, 12
160.1808609, 102.4198565, 23.63014348, 0.6132782, 1.2265564, 0.6132782, 13
116.1340862, 106.4373321, 25.54390294, 1.040864627, 0.520432314, 0.520432314, 14
116.6545185, 107.4781967, 25.54390294, 0.520432314, 0.520432314, 0.520432314, 14
183.1664091, 116.6293411, 3.402522959, 1.42959046, 0.71479523, 0.71479523, 15
187.038919, 117.6425049, 4.518052655, 0.589666814, 0.589666814, 1.179333627, 16
187.038919, 116.4631712, 5.107719469, 0.589666814, 0.589666814, 0.589666814, 16
117.9539483, 134.1406189, 6.077431065, 5.02918086, 8.046689376, 4.023344688, 17
118.9597845, 134.1406189, 11.10661192, 4.023344688, 6.035017032, 1.005836172, 17
123.9889654, 136.1522912, 5.071594893, 1.005836172, 6.035017032, 3.017508516, 17
117.9539483, 135.146455, 1.048250204, 3.017508516, 5.02918086, 1.005836172, 17
111.9189313, 132.1289465, 5.071594893, 1.005836172, 4.023344688, 3.017508516, 17
120.9714569, 132.1289465, 13.11828427, 2.011672344, 4.023344688, 1.005836172, 17
120.9714569, 143.1931444, 4.065758721, 4.023344688, 1.005836172, 2.011672344, 17
123.9889654, 133.1347827, 10.10077575, 1.005836172, 3.017508516, 2.011672344, 17
126.0006377, 138.1639635, 5.071594893, 1.005836172, 2.011672344, 3.017508516, 17
121.977293, 138.1639635, 1.048250204, 1.005836172, 4.023344688, 1.005836172, 17
109.907259, 129.111438, 5.071594893, 1.005836172, 3.017508516, 1.005836172, 17
113.9306037, 137.1581274, 11.10661192, 1.005836172, 3.017508516, 1.005836172, 17
117.9539483, 143.1931444, 7.083267237, 3.017508516, 1.005836172, 1.005836172, 17
123.9889654, 129.111438, 7.083267237, 1.005836172, 1.005836172, 3.017508516, 17
126.0006377, 135.146455, 7.083267237, 1.005836172, 1.005836172, 3.017508516, 17
111.9189313, 136.1522912, 9.094939581, 1.005836172, 2.011672344, 1.005836172, 17
117.9539483, 136.1522912, 13.11828427, 1.005836172, 2.011672344, 1.005836172, 17
118.9597845, 129.111438, 1.048250204, 2.011672344, 1.005836172, 1.005836172, 17
118.9597845, 141.1814721, 1.048250204, 2.011672344, 1.005836172, 1.005836172, 17
123.9889654, 138.1639635, 1.048250204, 1.005836172, 2.011672344, 1.005836172, 17
126.0006377, 141.1814721, 4.065758721, 1.005836172, 1.005836172, 2.011672344, 17
109.907259, 129.111438, 7.083267237, 1.005836172, 1.005836172, 1.005836172, 17
111.9189313, 127.0997657, 5.071594893, 1.005836172, 1.005836172, 1.005836172, 17
111.9189313, 129.111438, 9.094939581, 1.005836172, 1.005836172, 1.005836172, 17
111.9189313, 137.1581274, 5.071594893, 1.005836172, 1.005836172, 1.005836172, 17
111.9189313, 137.1581274, 11.10661192, 1.005836172, 1.005836172, 1.005836172, 17
113.9306037, 129.111438, 11.10661192, 1.005836172, 1.005836172, 1.005836172, 17
113.9306037, 137.1581274, 1.048250204, 1.005836172, 1.005836172, 1.005836172, 17
115.942276, 143.1931444, 5.071594893, 1.005836172, 1.005836172, 1.005836172, 17
117.9539483, 131.1231103, 13.11828427, 1.005836172, 1.005836172, 1.005836172, 17
117.9539483, 141.1814721, 11.10661192, 1.005836172, 1.005836172, 1.005836172, 17
117.9539483, 145.2048167, 5.071594893, 1.005836172, 1.005836172, 1.005836172, 17
119.9656207, 127.0997657, 11.10661192, 1.005836172, 1.005836172, 1.005836172, 17
119.9656207, 145.2048167, 3.059922549, 1.005836172, 1.005836172, 1.005836172, 17
123.9889654, 133.1347827, 13.11828427, 1.005836172, 1.005836172, 1.005836172, 17
123.9889654, 137.1581274, 9.094939581, 1.005836172, 1.005836172, 1.005836172, 17
126.0006377, 133.1347827, 7.083267237, 1.005836172, 1.005836172, 1.005836172, 17
175.8067679, 141.623773, 9.061661124, 2.167815922, 2.167815922, 1.083907961, 18
177.9745838, 140.539865, 11.22947705, 2.167815922, 1.083907961, 1.083907961, 18
174.7228599, 138.3720491, 9.061661124, 1.083907961, 1.083907961, 1.083907961, 18
174.7228599, 140.539865, 6.893845202, 1.083907961, 1.083907961, 1.083907961, 18
