xi, eta, zeta, a, b, c, particle index (in cuboids)
112.007130734386, 45.2997453745728, 15.3161914185686, 2.98178053155343, 0.993926843851145, 0.993926843851121, 3
100.080008608173, 59.2147211884887, 24.2615330132287, 0.993926843851145, 0.993926843851145, 1.98785368770224, 3
106.043569671279, 52.2572332815308, 23.2676061693776, 0.993926843851145, 1.98785368770229, 0.993926843851121, 3
107.037496515130, 47.2875990622753, 23.2676061693776, 1.98785368770229, 0.993926843851145, 0.993926843851121, 3
109.025350202833, 49.2754527499774, 23.2676061693776, 1.98785368770221, 0.993926843851145, 0.993926843851121, 3
109.025350202833, 51.2633064376796, 19.2918987939731, 1.98785368770221, 0.993926843851145, 0.993926843851121, 3
113.994984422088, 44.3058185307218, 25.2554598570798, 0.993926843851145, 1.98785368770229, 0.993926843851121, 3
113.001057578237, 49.2754527499774, 25.2554598570798, 1.98785368770229, 0.993926843851145, 0.993926843851121, 3
114.988911265939, 39.3361843114661, 21.2797524816753, 1.98785368770221, 0.993926843851145, 0.993926843851121, 3
115.982838109790, 44.3058185307218, 17.3040451062708, 0.993926843851145, 1.98785368770229, 0.993926843851121, 3
115.982838109790, 51.2633064376796, 22.2736793255265, 0.993926843851145, 0.993926843851145, 1.98785368770224, 3
114.988911265939, 51.2633064376796, 27.2433135447821, 1.98785368770221, 0.993926843851145, 0.993926843851121, 3
117.970691797493, 49.2754527499774, 22.2736793255265, 0.993926843851145, 0.993926843851145, 1.98785368770224, 3
119.958545485195, 49.2754527499774, 24.2615330132287, 0.993926843851145, 0.993926843851145, 1.98785368770224, 3
100.080008608173, 57.2268675007863, 25.2554598570798, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
104.055715983577, 55.2390138130842, 21.2797524816753, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
104.055715983577, 57.2268675007863, 23.2676061693776, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
108.031423358981, 47.2875990622753, 17.3040451062708, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
108.031423358981, 55.2390138130842, 21.2797524816753, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
110.019277046684, 43.3118916868707, 19.2918987939731, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
110.019277046684, 45.2997453745728, 21.2797524816753, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
112.007130734386, 41.3240379991686, 19.2918987939731, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
112.007130734386, 41.3240379991686, 23.2676061693776, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
113.994984422088, 51.2633064376796, 21.2797524816753, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
115.982838109790, 41.3240379991686, 25.2554598570798, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
115.982838109790, 53.2511601253819, 23.2676061693776, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
117.970691797493, 51.2633064376796, 23.2676061693776, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
119.958545485195, 45.2997453745728, 19.2918987939731, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
119.958545485195, 47.2875990622753, 25.2554598570798, 0.993926843851145, 0.993926843851145, 0.993926843851121, 3
40.0406180133977, 63.0804721767565, 30.9461927029077, 5.97979958396700, 3.98653305597807, 3.98653305597806, 4
25.0911190534798, 60.0905723847731, 18.9865935349735, 2.98989979198358, 4.98316631997257, 3.98653305597806, 4
31.0709186374470, 58.0973058567840, 21.9764933269571, 2.98989979198350, 2.98989979198350, 4.98316631997257, 4
29.0776521094580, 53.1141395368115, 16.9933270069845, 2.98989979198350, 1.99326652798908, 3.98653305597806, 4
32.0675519014415, 64.0771054407510, 28.9529261749187, 1.99326652798900, 2.98989979198358, 3.98653305597806, 4
40.0406180133977, 57.1006725927895, 29.9495594389132, 3.98653305597800, 1.99326652798900, 2.98989979198354, 4
38.0473514854086, 61.0872056487675, 25.9630263829351, 3.98653305597800, 3.98653305597807, 0.996633263994514, 4
39.0439847494031, 68.0636384967291, 29.9495594389132, 4.98316631997250, 0.996633263994500, 2.98989979198354, 4
29.0776521094580, 63.0804721767565, 23.9697598549461, 6.97643284796165, 1.99326652798908, 0.996633263994514, 4
21.1045859975019, 60.0905723847731, 16.9933270069845, 0.996633263994500, 2.98989979198350, 3.98653305597806, 4
24.0944857894854, 58.0973058567840, 13.0067939510065, 1.99326652798908, 2.98989979198350, 1.99326652798903, 4
25.0911190534798, 66.0703719687401, 19.9832267989680, 2.98989979198358, 0.996633263994500, 2.98989979198354, 4
41.0372512773921, 70.0569050247182, 31.9428259669022, 2.98989979198350, 0.996633263994500, 2.98989979198354, 4
26.0877523174745, 59.0939391207785, 24.9663931189406, 1.99326652798900, 1.99326652798900, 1.99326652798903, 4
38.0473514854086, 53.1141395368115, 30.9461927029077, 1.99326652798900, 1.99326652798908, 1.99326652798903, 4
29.0776521094580, 58.0973058567840, 15.0000604789955, 0.996633263994500, 2.98989979198350, 1.99326652798903, 4
29.0776521094580, 63.0804721767565, 19.9832267989680, 0.996633263994500, 1.99326652798908, 2.98989979198354, 4
33.0641851654360, 52.1175062728170, 16.9933270069845, 0.996633263994500, 2.98989979198358, 1.99326652798903, 4
44.0271510693756, 64.0771054407510, 25.9630263829351, 1.99326652798900, 2.98989979198358, 0.996633263994514, 4
47.0170508613593, 65.0737387047457, 29.9495594389132, 0.996633263994500, 1.99326652798900, 2.98989979198354, 4
25.0911190534800, 54.1107728008060, 15.9966937429900, 0.996633263994500, 0.996633263994500, 4.98316631997257, 4
21.1045859975019, 63.0804721767565, 21.9764933269571, 0.996633263994500, 3.98653305597807, 0.996633263994514, 4
27.0843855814690, 57.1006725927895, 13.0067939510065, 0.996633263994500, 1.99326652798900, 1.99326652798903, 4
29.0776521094580, 63.0804721767565, 26.9596596469297, 0.996633263994500, 1.99326652798908, 1.99326652798903, 4
31.0709186374470, 50.1242397448278, 16.9933270069845, 0.996633263994500, 0.996633263994500, 3.98653305597806, 4
30.0742853734525, 54.1107728008060, 22.9731265909516, 1.99326652798900, 0.996633263994500, 1.99326652798903, 4
28.0810188454635, 66.0703719687401, 23.9697598549461, 3.98653305597800, 0.996633263994500, 0.996633263994514, 4
32.0675519014415, 56.1040393287950, 15.0000604789955, 1.99326652798900, 0.996633263994500, 1.99326652798903, 4
33.0641851654360, 59.0939391207785, 28.9529261749187, 0.996633263994500, 1.99326652798900, 1.99326652798903, 4
35.0574516934252, 55.1074060648006, 18.9865935349735, 0.996633263994500, 1.99326652798900, 1.99326652798903, 4
35.0574516934252, 57.1006725927895, 30.9461927029077, 0.996633263994500, 1.99326652798900, 1.99326652798903, 4
42.0338845413867, 54.1107728008060, 30.9461927029077, 1.99326652798900, 0.996633263994500, 1.99326652798903, 4
45.0237843333701, 57.1006725927895, 30.9461927029077, 0.996633263994500, 1.99326652798900, 1.99326652798903, 4
47.0170508613593, 61.0872056487675, 32.9394592308967, 0.996633263994500, 1.99326652798900, 1.99326652798903, 4
39.0439847494031, 58.0973058567840, 33.9360924948913, 2.98989979198350, 0.996633263994500, 0.996633263994514, 4
39.0439847494031, 66.0703719687401, 25.9630263829351, 2.98989979198350, 0.996633263994500, 0.996633263994514, 4
45.0237843333701, 68.0636384967291, 31.9428259669022, 0.996633263994500, 0.996633263994500, 2.98989979198354, 4
19.1113194695129, 60.0905723847731, 18.9865935349735, 0.996633263994500, 0.996633263994500, 1.99326652798903, 4
21.1045859975019, 56.1040393287950, 16.9933270069845, 0.996633263994500, 0.996633263994500, 1.99326652798903, 4
21.1045859975019, 64.0771054407512, 18.9865935349735, 0.996633263994500, 0.996633263994500, 1.99326652798903, 4
23.0978525254908, 62.0838389127620, 13.0067939510065, 0.996633263994500, 0.996633263994500, 1.99326652798903, 4
25.0911190534800, 57.1006725927895, 10.0168941590229, 0.996633263994500, 1.99326652798900, 0.996633263994514, 4
27.0843855814690, 56.1040393287950, 24.9663931189406, 0.996633263994500, 0.996633263994500, 1.99326652798903, 4
26.0877523174745, 62.0838389127620, 25.9630263829351, 1.99326652798900, 0.996633263994500, 0.996633263994514, 4
29.0776521094580, 50.1242397448278, 15.0000604789955, 0.996633263994500, 0.996633263994500, 1.99326652798903, 4
28.0810188454635, 54.1107728008060, 12.0101606870119, 1.99326652798900, 0.996633263994500, 0.996633263994514, 4
29.0776521094580, 65.0737387047457, 29.9495594389132, 0.996633263994500, 1.99326652798900, 0.996633263994514, 4
31.0709186374470, 59.0939391207785, 27.9562929109242, 0.996633263994500, 1.99326652798900, 0.996633263994514, 4
31.0709186374470, 62.0838389127620, 20.9798600629626, 0.996633263994500, 0.996633263994500, 1.99326652798903, 4
33.0641851654360, 53.1141395368115, 19.9832267989680, 0.996633263994500, 1.99326652798908, 0.996633263994514, 4
32.0675519014415, 58.0973058567840, 15.9966937429900, 1.99326652798900, 0.996633263994500, 0.996633263994514, 4
33.0641851654360, 68.0636384967291, 30.9461927029077, 0.996633263994500, 0.996633263994500, 1.99326652798903, 4
37.0507182214142, 70.0569050247182, 32.9394592308967, 0.996633263994500, 0.996633263994500, 1.99326652798903, 4
39.0439847494031, 50.1242397448278, 30.9461927029077, 0.996633263994500, 0.996633263994500, 1.99326652798903, 4
38.0473514854086, 54.1107728008060, 27.9562929109242, 1.99326652798900, 0.996633263994500, 0.996633263994514, 4
38.0473514854086, 56.1040393287950, 25.9630263829351, 1.99326652798900, 0.996633263994500, 0.996633263994514, 4
19.1113194695129, 64.0771054407512, 21.9764933269571, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
21.1045859975019, 60.0905723847731, 12.0101606870119, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
21.1045859975019, 62.0838389127620, 23.9697598549461, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
23.0978525254908, 54.1107728008060, 17.9899602709790, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
23.0978525254908, 60.0905723847731, 23.9697598549461, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
25.0911190534800, 52.1175062728169, 14.0034272150010, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
25.0911190534800, 52.1175062728169, 17.9899602709790, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
25.0911190534800, 56.1040393287950, 23.9697598549461, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
25.0911190534800, 62.0838389127620, 14.0034272150010, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
27.0843855814690, 50.1242397448278, 14.0034272150010, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
27.0843855814690, 54.1107728008060, 21.9764933269571, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
27.0843855814690, 60.0905723847731, 14.0034272150010, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
27.0843855814690, 64.0771054407512, 25.9630263829351, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
29.0776521094580, 56.1040393287950, 12.0101606870119, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
29.0776521094580, 60.0905723847731, 27.9562929109242, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
29.0776521094580, 66.0703719687401, 21.9764933269571, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
31.0709186374470, 60.0905723847731, 29.9495594389132, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
31.0709186374470, 64.0771054407512, 21.9764933269571, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
33.0641851654360, 54.1107728008060, 14.0034272150010, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
33.0641851654360, 54.1107728008060, 21.9764933269571, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
33.0641851654360, 60.0905723847731, 31.9428259669022, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
33.0641851654360, 62.0838389127620, 21.9764933269571, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
33.0641851654360, 64.0771054407512, 33.9360924948913, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
35.0574516934252, 52.1175062728169, 17.9899602709790, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
35.0574516934252, 54.1107728008060, 15.9966937429900, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
35.0574516934252, 56.1040393287950, 21.9764933269571, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
35.0574516934252, 58.0973058567840, 19.9832267989680, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
35.0574516934252, 58.0973058567840, 27.9562929109242, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
35.0574516934252, 60.0905723847731, 23.9697598549461, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
37.0507182214142, 50.1242397448278, 31.9428259669022, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
37.0507182214142, 68.0636384967291, 33.9360924948913, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
39.0439847494031, 48.1309732168389, 31.9428259669022, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
39.0439847494031, 62.0838389127620, 23.9697598549461, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
41.0372512773921, 52.1175062728169, 31.9428259669022, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
41.0372512773921, 56.1040393287950, 33.9360924948913, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
41.0372512773921, 70.0569050247182, 27.9562929109242, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
41.0372512773921, 72.0501715527072, 31.9428259669022, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
43.0305178053811, 58.0973058567840, 25.9630263829351, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
43.0305178053811, 68.0636384967291, 33.9360924948913, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
45.0237843333701, 58.0973058567840, 27.9562929109242, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
45.0237843333701, 70.0569050247182, 31.9428259669022, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
47.0170508613593, 58.0973058567840, 29.9495594389132, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
47.0170508613593, 62.0838389127620, 29.9495594389132, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
47.0170508613593, 64.0771054407512, 25.9630263829351, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
47.0170508613593, 66.0703719687401, 33.9360924948913, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
47.0170508613593, 68.0636384967291, 31.9428259669022, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
49.0103173893483, 62.0838389127620, 31.9428259669022, 0.996633263994500, 0.996633263994500, 0.996633263994514, 4
7.48159537192669, 68.5904933951396, 3.67715372431096, 2.86719206065352, 2.86719206065352, 0.955730686884493, 5
8.43732605881110, 64.7675706476015, 2.72142303742647, 1.91146137376902, 0.955730686884508, 1.91146137376899, 5
9.39305674569562, 66.6790320213707, 1.76569235054197, 2.86719206065345, 0.955730686884508, 0.955730686884493, 5
6.52586468504217, 68.5904933951396, 1.76569235054197, 1.91146137376902, 0.955730686884508, 0.955730686884493, 5
9.39305674569562, 60.9446479000638, 2.72142303742647, 0.955730686884508, 0.955730686884508, 1.91146137376899, 5
11.3045181194644, 65.7233013344861, 3.67715372431096, 0.955730686884508, 1.91146137376902, 0.955730686884493, 5
7.48159537192669, 62.8561092738327, 3.67715372431096, 0.955730686884508, 0.955730686884508, 0.955730686884493, 5
9.39305674569562, 62.8561092738327, 1.76569235054197, 0.955730686884508, 0.955730686884508, 0.955730686884493, 5
109.019985796338, 75.6326013672446, 19.9153932578548, 2.04357901944757, 3.06536852917127, 3.06536852917125, 6
105.954617267167, 74.6108118575208, 18.8936037481310, 1.02178950972378, 2.04357901944749, 2.04357901944750, 6
112.085354325510, 75.6326013672444, 21.9589722773023, 1.02178950972378, 1.02178950972378, 3.06536852917125, 6
107.998196286615, 74.6108118575208, 15.8282352189598, 1.02178950972378, 2.04357901944749, 1.02178950972375, 6
105.954617267167, 77.6761803866921, 17.8718142384073, 1.02178950972378, 1.02178950972378, 1.02178950972375, 6
66.4816621238797, 84.0494635417899, 13.1450761192197, 4.01931353332340, 4.01931353332340, 3.01448514999253, 7
71.5058040405340, 83.0446351584591, 12.1402477358888, 1.00482838333087, 3.01448514999253, 4.01931353332337, 7
68.4913188905415, 84.0494635417899, 9.12576258589630, 2.00965676666166, 4.01931353332340, 1.00482838333084, 7
61.4575202072257, 85.0542919251208, 14.1499045025505, 1.00482838333087, 3.01448514999261, 2.00965676666169, 7
65.4768337405491, 86.0591203084517, 17.1643896525430, 3.01448514999261, 2.00965676666174, 1.00482838333084, 7
67.4864905072107, 79.0253216251358, 12.1402477358888, 3.01448514999253, 1.00482838333087, 2.00965676666169, 7
68.4913188905415, 82.0398067751282, 17.1643896525430, 2.00965676666166, 2.00965676666166, 1.00482838333084, 7
73.5154608071958, 84.0494635417899, 12.1402477358888, 1.00482838333087, 2.00965676666174, 2.00965676666169, 7
65.4768337405491, 84.0494635417899, 9.12576258589630, 1.00482838333087, 2.00965676666174, 1.00482838333084, 7
71.5058040405340, 87.0639486917826, 12.1402477358888, 1.00482838333087, 1.00482838333087, 2.00965676666169, 7
59.4478634405640, 87.0639486917826, 13.1450761192197, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
61.4575202072257, 81.0349783917975, 13.1450761192197, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
61.4575202072257, 83.0446351584591, 11.1354193525580, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
63.4671769738873, 89.0736054584442, 11.1354193525580, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
65.4768337405491, 89.0736054584442, 15.1547328858813, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
67.4864905072108, 79.0253216251358, 9.12576258589630, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
67.4864905072108, 89.0736054584442, 9.12576258589630, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
67.4864905072108, 89.0736054584442, 13.1450761192197, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
69.4961472738723, 79.0253216251358, 15.1547328858813, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
69.4961472738723, 87.0639486917826, 17.1643896525430, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
71.5058040405340, 79.0253216251358, 11.1354193525580, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
73.5154608071958, 81.0349783917975, 11.1354193525580, 1.00482838333087, 1.00482838333087, 1.00482838333084, 7
34.4141491397110, 111.378620370303, 17.5296200325136, 3.07274519340453, 3.07274519340453, 2.04849679560300, 8
34.4141491397112, 113.427117165906, 21.6266136237197, 1.02424839780153, 3.07274519340453, 2.04849679560300, 8
34.4141491397110, 107.281626779097, 19.5781168281167, 3.07274519340453, 1.02424839780153, 2.04849679560300, 8
37.4868943331156, 115.475613961509, 20.6023652259182, 2.04849679560307, 3.07274519340453, 1.02424839780150, 8
33.3899007419096, 115.475613961509, 17.5296200325136, 2.04849679560307, 1.02424839780153, 2.04849679560300, 8
38.5111427309171, 113.427117165906, 18.5538684303152, 1.02424839780153, 3.07274519340453, 1.02424839780150, 8
29.2929071507036, 107.281626779097, 20.6023652259182, 2.04849679560307, 1.02424839780153, 1.02424839780150, 8
30.3171555485052, 113.427117165906, 17.5296200325136, 1.02424839780153, 1.02424839780153, 2.04849679560300, 8
34.4141491397112, 114.451365563707, 14.4568748391091, 1.02424839780153, 2.04849679560307, 1.02424839780150, 8
36.4626459353141, 115.475613961509, 23.6751104193227, 1.02424839780153, 1.02424839780153, 2.04849679560300, 8
30.3171555485052, 105.233129983494, 18.5538684303152, 1.02424839780153, 1.02424839780153, 1.02424839780150, 8
30.3171555485052, 109.330123574700, 20.6023652259182, 1.02424839780153, 1.02424839780153, 1.02424839780150, 8
30.3171555485052, 111.378620370303, 18.5538684303152, 1.02424839780153, 1.02424839780153, 1.02424839780150, 8
32.3656523441081, 111.378620370303, 14.4568748391091, 1.02424839780153, 1.02424839780153, 1.02424839780150, 8
32.3656523441081, 113.427117165906, 20.6023652259182, 1.02424839780153, 1.02424839780153, 1.02424839780150, 8
34.4141491397112, 107.281626779097, 16.5053716347121, 1.02424839780153, 1.02424839780153, 1.02424839780150, 8
